year,cz,youth_high,youth_low,young_high,young_low,old_high,old_low,annual_wage_high,annual_wage_low,employed_pop_high,employed_pop_low,hourly_wage_high,hourly_wage_low,mean_rent,n_renters,pm25_mean,pm25_n_monitors,ozone_mean,ozone_n_obs,pm25_imputed,imputation_method,pm25_final,pm25_is_imputed,in_returns,in_exemptions,in_agi,out_returns,out_exemptions,out_agi,net_returns,net_exemptions,net_agi,total_emp,total_est,total_payroll,accommodation_food,administrative,agriculture,arts_entertainment,construction,education,finance,health_care,information,management,manufacturing,mining,other_services,professional_services,real_estate,retail,transportation,utilities,wholesale,high_skill_share,pollution_share,lon,lat,total_pop,share_old,share_young,share_high_skill,share_low_skill,skill_wage_premium,log_total_pop,log_pm25_mean,log_ozone_mean,log_mean_rent,log_hourly_wage_high,log_hourly_wage_low,log_total_emp
2000,11303.0,,,,,,,,,,,,,,,,,,,13.771588679518242,IDW_k5,13.771588679518242,True,,,,,,,,,,48543.0,10442.0,984264.0,4132.0,812.0,109.0,736.0,3816.0,112.0,2394.0,3520.0,193.0,0.0,3956.0,0.0,2593.0,1738.0,347.0,8300.0,104.0,180.0,1644.0,0.1639165276146921,0.087448241765033,-76.6564864445821,37.9113730902089,0.0,,,,,,,,,,,,10.790205282067918
2010,11303.0,,,,,,,,,,,,,,,,,,,,,,False,582.0,1082.0,28260.0,652.0,1282.0,27590.0,-70.0,-200.0,670.0,47282.0,10294.0,1355492.0,6002.0,951.0,111.0,431.0,3366.0,32.0,2024.0,3639.0,101.0,0.0,3234.0,0.0,3454.0,848.0,137.0,7318.0,647.0,0.0,545.0,0.1405185905841546,0.0707457383359417,-76.6564864445821,37.9113730902089,0.0,,,,,,,,,,,,10.763884952369743
2015,11303.0,,,,,,,,,,,,,,,,,,,7.793096280210901,IDW_k5,7.793096280210901,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.6564864445821,37.9113730902089,0.0,,,,,,,,,,,,
2019,11303.0,,,,,,,,,,,,,,,,,,,6.62494794881709,IDW_k5,6.62494794881709,True,,,,,,,,,,57707.0,7178.0,1916942.0,7407.0,1701.0,144.0,865.0,3699.0,186.0,2422.0,5486.0,446.0,192.0,3884.0,0.0,3802.0,2258.0,442.0,9977.0,345.0,55.0,899.0,0.1871176806973157,0.0707539813194239,-76.6564864445821,37.9113730902089,0.0,,,,,,,,,,,,10.963133762295572
1980,11304.0,0.0,0.0,213980.0,865840.0,28760.0,258580.0,24204.30145242565,14626.195965806432,202420.0,741660.0,12.46678992785355,8.38077955012271,317.4519066846119,891600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,1367160.0,0.21017291319231107,0.789827086807689,0.17755054273091664,0.8224494572690834,1.487545383253878,14.12824615348016,,,5.760326331850152,2.523068302964478,2.125940935241737,
1990,11304.0,0.0,0.0,558902.0,835878.0,88293.0,262130.0,40406.372523939055,23280.50867097901,537093.0,755970.0,19.828349017938475,12.924394960789105,694.8130735408942,1010499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,1745203.0,0.20079211415520143,0.7992078858447985,0.3708422458590777,0.6291577541409223,1.534180058571024,14.372381439230802,,,6.543642850454886,2.987112682279911,2.559116607754435,
2000,11304.0,0.0,0.0,673889.0,857881.0,121272.0,265857.0,61142.1081827415,32455.092375421405,640971.0,748684.0,29.59813594880438,17.978789233280306,862.2490229832928,1036318.0,15.402587531707317,205.0,,,,,15.402587531707317,False,,,,,,,,,,9510306.0,605156.0,405248485.0,635649.0,830694.0,609.0,90157.0,642212.0,129220.0,332165.0,592946.0,529404.0,190174.0,206118.0,1212.0,490755.0,1437691.0,182948.0,1038892.0,156193.0,6070.0,274289.0,0.3177001875649427,0.0225028511175139,-77.25302687543139,38.7984031858114,1918899.0,0.201745375863972,0.798254624136028,0.41438397747875216,0.5856160225212479,1.6462808237395459,14.467262142025799,2.7345355168449816,,6.759544118714879,3.38771138464447,2.889192687136476,16.067886610660068
2008,11304.0,0.0,0.0,762040.0,822383.0,192238.0,296856.0,85272.19736907512,41576.83115845007,764446.0,750615.0,39.36508844833171,22.040584197870185,1369.2055914280727,910787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,2073517.0,0.23587653248080434,0.7641234675191957,0.46022193210858653,0.5397780678914135,1.786027452581571,14.544756757332818,,,7.221985990366705,3.672879343511379,3.0928854901888823,
2009,11304.0,0.0,0.0,1550082.0,1665741.0,382007.0,587691.0,84760.31992899306,40345.09316143422,1553651.0,1479550.0,39.99050788873166,21.984338276830535,1388.752313330521,1896400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,4185521.0,0.23167916252241955,0.7683208374775804,0.4616125447704121,0.5383874552295879,1.8190453305969174,15.247141746391367,,,7.236161006717004,3.6886421231714674,3.0903303033319673,
2010,11304.0,0.0,0.0,1583618.0,1682877.0,390846.0,585779.0,85531.40635877149,41003.46324420624,1584457.0,1478488.0,40.57358140079795,22.28560694644558,1445.4973184224305,2037793.0,,,0.0334264652087475,4527.0,,,,False,147486.0,249128.0,8738246.0,128004.0,221716.0,8491410.0,19482.0,27412.0,246836.0,12968765.0,815592.0,768883916.0,1077821.0,1027228.0,824.0,147970.0,624401.0,426330.0,370058.0,1222707.0,414181.0,247247.0,144195.0,523.0,849228.0,2361404.0,222004.0,1078689.0,189550.0,4488.0,246853.0,0.3697098374440434,0.0115685649327441,-77.25302687543139,38.7984031858114,4243120.0,0.23016671694413546,0.7698332830558645,0.46533305680725506,0.534666943192745,1.8206181908484746,15.260809405660568,,-3.398407321240676,7.276208706333566,3.7031171503938416,3.1039410416769773,16.378054332021083
2011,11304.0,0.0,0.0,1619544.0,1681254.0,420593.0,598324.0,87623.32946971466,41890.52580497488,1631631.0,1467934.0,41.098922040202645,22.598995125359128,1505.3981912448626,2108522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,4319715.0,0.23587597792909948,0.7641240220709005,0.47228509288228504,0.527714907117715,1.8186172355107992,15.278699985821808,,,7.316812721088392,3.71598189342594,3.117905441810026,
2012,11304.0,0.0,0.0,1796427.0,1765387.0,460422.0,641374.0,89085.57362781357,43148.05918148546,1805622.0,1551127.0,41.942055346178186,22.95285952833484,1552.6108916191488,2250905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,4663610.0,0.23625388915453907,0.763746110845461,0.48392747249448387,0.5160725275055161,1.8273128580951565,15.355300384305206,,,7.347693239030801,3.736289031096493,3.1334425269293695,
2013,11304.0,0.0,0.0,1844655.0,1805912.0,492560.0,660107.0,91511.16597208282,42906.59631135124,1868025.0,1584320.0,42.89053191398465,23.003321162130984,1588.5216499863932,2366468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,4803234.0,0.23997727364521487,0.7600227263547852,0.48659195034012503,0.513408049659875,1.8645364993900453,15.384799999010484,,,7.370559082818075,3.7586511002701353,3.135638603858232,
2015,11304.0,0.0,0.0,1043124.0,900252.0,282183.0,372628.0,94291.84481999364,44129.37107275389,1055935.0,810046.0,44.06704990471189,23.36889652564629,1702.2343453999758,1299091.0,8.861375845360824,97.0,0.0311977646894236,3574.0,,,8.861375845360824,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,2598187.0,0.2520261243705707,0.7479738756294293,0.5100891506269564,0.4899108493730436,1.8857137672868005,14.770324452067316,2.1817020398479414,-3.4674088313030516,7.439696987904267,3.7857123354902953,3.1514059298769874,
2016,11304.0,0.0,0.0,1037900.0,906843.0,300930.0,369937.0,96027.02729624984,44430.827286115455,1065128.0,823657.0,44.90213187211338,23.15833837710513,1682.9256469093425,1265556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,2615610.0,0.25648586754141484,0.7435141324585852,0.5118614778197056,0.48813852218029447,1.9389185502404034,14.777007897876508,,,7.428289014313727,3.804485274069007,3.1423549047555457,
2017,11304.0,0.0,0.0,1073815.0,901699.0,310477.0,392907.0,97778.55746919716,46731.56561176987,1103713.0,825294.0,46.15345058947048,24.672090791610614,1756.6377151019865,1264284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,2678898.0,0.2625646814473713,0.7374353185526288,0.5167393458056261,0.483260654194374,1.870674479082425,14.800916073893742,,,7.471156871764874,3.831971727156409,3.205672677319455,
2018,11304.0,0.0,0.0,1079249.0,875261.0,336226.0,393651.0,102165.60221801272,46345.26578036167,1117577.0,809804.0,48.33193324157834,24.88062303074654,1796.4331784691915,1278540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,2684387.0,0.2718970848838115,0.7281029151161885,0.5272991561946917,0.47270084380530825,1.9425531740845696,14.802962954459085,,,7.493558410464753,3.8780924859172803,3.214089308986167,
2019,11304.0,0.0,0.0,2137663.0,1777413.0,657416.0,792965.0,103728.86666119791,48115.58064120168,2218664.0,1621206.0,49.752622998301575,26.06797944888975,1836.0947013897087,2540100.0,7.298606428571429,56.0,0.0316206111111111,4194.0,,,7.298606428571429,False,,,,,,,,,,15843593.0,886212.0,1134459730.0,1435658.0,1114983.0,1537.0,237973.0,777225.0,510807.0,492905.0,1610207.0,545718.0,282831.0,169290.0,3763.0,966966.0,2892519.0,261783.0,1274164.0,280469.0,35459.0,268281.0,0.3819939075688198,0.0132576619457467,-77.25302687543139,38.7984031858114,5365457.0,0.27031825993573333,0.7296817400642667,0.5209395956392904,0.4790604043607096,1.9085722810181425,15.495492112152636,1.987683429734889,-3.4539461206604636,7.515396150127838,3.9070631857987137,3.2607077201043846,16.57827574943642
2020,11304.0,0.0,0.0,2208193.0,1700009.0,706310.0,785306.0,107004.70440379129,48066.976444665714,2297702.0,1556675.0,52.630113696939546,27.492245428807287,1923.4454676683783,2513298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,5399818.0,0.2762344953107679,0.7237655046892321,0.5397409690474753,0.4602590309525247,1.914362136524213,15.501875807262817,,,7.561873371215148,3.963288459670015,3.3139039805004393,
2021,11304.0,0.0,0.0,2227579.0,1701642.0,717738.0,820814.0,110830.25972033766,50952.39930304323,2314863.0,1549307.0,54.63188620591378,29.28615014644309,1966.0504810561524,2639089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,5467773.0,0.2813854927774068,0.7186145072225932,0.5386684853230008,0.46133151467699923,1.865451277574257,15.514381961699423,,,7.58378197741518,4.000617708736605,3.3771147130216197,
2022,11304.0,0.0,0.0,2255287.0,1650090.0,750468.0,828915.0,117828.44591617012,55070.95406404943,2354077.0,1523948.0,57.79587620978975,30.44436600426876,2108.7952353569435,2632852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,5484760.0,0.2879584521474048,0.7120415478525952,0.5480194210867932,0.45198057891320675,1.8984095842786117,15.517483895036802,,,7.653872084895992,4.056917427281707,3.415900952546411,
2023,11304.0,0.0,0.0,2282972.0,1614180.0,767399.0,856150.0,121123.37492118112,56214.1343337704,2407418.0,1522268.0,60.01368111093729,31.445165301757413,2163.6340877914954,2641896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.25302687543139,38.7984031858114,5520701.0,0.29408384913437624,0.7059161508656238,0.5525332743070128,0.4474667256929872,1.9085185444257542,15.524015402944004,,,7.679544534999569,4.094572554745452,3.448245244835121,
2000,11401.0,,,,,,,,,,,,,,,4.631959,1.0,,,,,4.631959,False,,,,,,,,,,157617.0,20684.0,3627222.0,21310.0,2866.0,315.0,218.0,7579.0,605.0,4347.0,20028.0,1290.0,348.0,7091.0,0.0,10982.0,5401.0,1588.0,28101.0,2655.0,706.0,3200.0,0.2009364472106435,0.0514665296256114,-86.83826635295493,46.54799916446534,0.0,,,,,,,1.5329798887634714,,,,,11.967923318608884
2010,11401.0,,,,,,,,,,,,,,,,,0.0346339619565217,184.0,,,,False,1266.0,2090.0,39774.0,1080.0,1624.0,28706.0,186.0,466.0,11068.0,144835.0,19692.0,4409534.0,25281.0,4902.0,1477.0,904.0,4854.0,1112.0,5816.0,19478.0,1057.0,265.0,1717.0,0.0,8289.0,5020.0,1100.0,22708.0,1553.0,484.0,2014.0,0.2242759001622536,0.0253944143335519,-86.83826635295493,46.54799916446534,0.0,,,,,,,,-3.3629205188958804,,,,11.883350442433125
2015,11401.0,,,,,,,,,,,,,,,4.031356,1.0,0.0349232880434782,184.0,,,4.031356,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.83826635295493,46.54799916446534,0.0,,,,,,,1.3941027957898926,-3.3546013931227647,,,,
2019,11401.0,,,,,,,,,,,,,,,2.640833,1.0,0.0324443359683794,253.0,,,2.640833,False,,,,,,,,,,181012.0,16436.0,6866407.0,24236.0,6326.0,1538.0,1486.0,7619.0,1417.0,7994.0,27330.0,1795.0,908.0,7261.0,4901.0,8267.0,5176.0,2196.0,28234.0,3778.0,1010.0,2864.0,0.2414867522595187,0.0812653304753276,-86.83826635295493,46.54799916446534,0.0,,,,,,,0.971094397692038,-3.428229397496025,,,,12.106318606392866
2000,11402.0,,,,,,,,,,,,,,,,,,,7.710811656471906,IDW_k5,7.710811656471906,True,,,,,,,,,,160947.0,18590.0,3841387.0,13679.0,2063.0,1316.0,570.0,8715.0,356.0,3730.0,15182.0,999.0,491.0,26309.0,0.0,10539.0,2415.0,156.0,23062.0,5192.0,0.0,4297.0,0.1409283801499872,0.1716403536567938,-88.01766009613384,45.73088680197744,0.0,,,,,,,,,,,,11.988830397224255
2010,11402.0,,,,,,,,,,,,,,,,,0.0303635934065934,182.0,,,,False,1110.0,1856.0,38200.0,1214.0,1980.0,36320.0,-104.0,-124.0,1880.0,135363.0,18248.0,4213916.0,15160.0,1836.0,1328.0,1005.0,5175.0,752.0,4664.0,17120.0,436.0,0.0,14314.0,0.0,8305.0,2542.0,486.0,16390.0,6475.0,0.0,2661.0,0.1884857752857132,0.1155559495578555,-88.01766009613384,45.73088680197744,0.0,,,,,,,,-3.49451097355772,,,,11.81571533771502
2015,11402.0,,,,,,,,,,,,,,,,,,,6.114054209354717,IDW_k5,6.114054209354717,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.01766009613384,45.73088680197744,0.0,,,,,,,,,,,,
2019,11402.0,,,,,,,,,,,,,,,,,,,3.5216053198999626,IDW_k5,3.5216053198999626,True,,,,,,,,,,163947.0,14486.0,6392184.0,16164.0,3607.0,1534.0,1966.0,10797.0,624.0,4800.0,16253.0,989.0,554.0,26065.0,398.0,5969.0,4625.0,1039.0,22072.0,5826.0,749.0,3257.0,0.1664623323391096,0.1753371516404691,-88.01766009613384,45.73088680197744,0.0,,,,,,,,,,,,12.007298483843714
2000,11403.0,,,,,,,,,,,,,,,,,,,7.022873870876394,IDW_k5,7.022873870876394,True,,,,,,,,,,47789.0,9688.0,1005727.0,10000.0,595.0,49.0,46.0,3076.0,112.0,1390.0,2839.0,229.0,0.0,1873.0,18.0,2457.0,816.0,233.0,8609.0,684.0,202.0,873.0,0.1127037602795622,0.0448220301743078,-84.9755829317348,46.33645702091684,0.0,,,,,,,,,,,,10.774550766473594
2010,11403.0,,,,,,,,,,,,,,,,,0.0280919760479041,167.0,,,,False,324.0,522.0,10384.0,358.0,644.0,10892.0,-34.0,-122.0,-508.0,39588.0,8462.0,1186610.0,7823.0,367.0,215.0,110.0,1414.0,0.0,683.0,5208.0,288.0,0.0,479.0,0.0,2503.0,517.0,362.0,7598.0,84.0,0.0,324.0,0.1691421642922097,0.0175305648176215,-84.9755829317348,46.33645702091684,0.0,,,,,,,,-3.5722712933162226,,,,10.586281321016582
2015,11403.0,,,,,,,,,,,,,,,6.018269,16.0,0.0297009181286549,171.0,,,6.018269,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.9755829317348,46.33645702091684,0.0,,,,,,,1.794799676444499,-3.5165773202285693,,,,
2019,11403.0,,,,,,,,,,,,,,,,,,,3.5379398979588474,IDW_k5,3.5379398979588474,True,,,,,,,,,,56058.0,6978.0,2058397.0,11520.0,474.0,400.0,381.0,2270.0,299.0,1947.0,8197.0,473.0,0.0,1692.0,0.0,2184.0,1436.0,763.0,9092.0,1018.0,257.0,1574.0,0.2203432159549038,0.0419030290056726,-84.9755829317348,46.33645702091684,0.0,,,,,,,,,,,,10.93414214802101
1980,11500.0,0.0,0.0,4740.0,61060.0,580.0,21340.0,21549.655172413797,13431.305449936628,4640.0,47340.0,11.651114712245493,7.719597543479528,255.9278606965174,24120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,87720.0,0.2498860009119927,0.7501139990880072,0.06064751481988144,0.9393524851801186,1.5092904321270968,11.381905202531824,,,5.5448956106139,2.4554018588888886,2.0437622310041457,
1990,11500.0,0.0,0.0,9679.0,61805.0,2352.0,23065.0,33130.44412113374,20087.9745174538,9279.0,48700.0,18.033843221338785,11.05370197903714,408.8869701235727,31965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,96901.0,0.2622986346890125,0.7377013653109875,0.12415764543193569,0.8758423545680644,1.631475432894715,11.481445117743048,,,6.01343876118318,2.8922501715353675,2.402765392584192,
2000,11500.0,0.0,0.0,14172.0,64905.0,3339.0,23174.0,50846.35895522388,29466.64136206865,13400.0,54799.0,24.99400056613549,15.441440101837562,528.7739383846795,28824.0,,,,,14.865605021683308,IDW_k5,14.865605021683308,True,,,,,,,,,,474458.0,38558.0,12951375.0,41068.0,14804.0,12.0,3569.0,22254.0,5204.0,10439.0,53126.0,3080.0,7999.0,91408.0,0.0,22741.0,8450.0,2025.0,67217.0,5268.0,0.0,14346.0,0.1692436422191216,0.1926830193610393,-84.34279863470621,42.01563388870751,105590.0,0.2510938535846198,0.7489061464153802,0.16583956814092243,0.8341604318590775,1.6186314489644753,11.56731894880056,,,6.270561002876437,3.2186358187144473,2.737054811091577,13.069928378889005
2008,11500.0,0.0,0.0,12804.0,64412.0,4899.0,25209.0,60985.1805631386,34335.802464181084,12821.0,49834.0,31.4291270074877,19.03939501375165,825.1260933731687,27781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,107324.0,0.280533711005926,0.719466288994074,0.1649491260109575,0.8350508739890425,1.650741895148836,11.583607575555758,,,6.715536215108095,3.447735074651775,2.946510254370566,
2009,11500.0,0.0,0.0,29210.0,127295.0,10156.0,50169.0,56128.41525541366,33174.915822462644,28816.0,100193.0,29.50268456096968,18.48261045596937,781.0525316041135,61068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,216830.0,0.27821334686159666,0.7217866531384034,0.18155236821473045,0.8184476317852696,1.5962401323802793,12.286868915358264,,,6.660642409554798,3.3844812612721062,2.916830314677405,
2010,11500.0,0.0,0.0,24821.0,127432.0,11764.0,52456.0,58416.44378720239,32761.461766980017,26880.0,98292.0,30.59891380025508,19.323480886067664,747.7981168265039,57350.0,,,0.038304219858156,141.0,,,,False,4476.0,8230.0,160320.0,5206.0,9088.0,168196.0,-730.0,-858.0,-7876.0,349758.0,34258.0,11913245.0,38301.0,11782.0,0.0,2779.0,8650.0,7620.0,9547.0,44611.0,2836.0,1733.0,46463.0,0.0,17355.0,13423.0,3270.0,49540.0,4483.0,0.0,8466.0,0.2231171266990319,0.1328432802108886,-84.34279863470621,42.01563388870751,216473.0,0.2966651730238875,0.7033348269761125,0.16900491054311623,0.8309950894568837,1.5835094091312019,12.285221107331182,,-3.262195209800679,6.617133044254879,3.4209645116046214,2.9613209826420093,12.764996765747192
2011,11500.0,0.0,0.0,27381.0,126905.0,9347.0,54086.0,58859.67671213312,32347.196028900187,28006.0,93425.0,29.194146298113072,18.44314864200818,851.6434430424166,68393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,217719.0,0.29135261506804644,0.7086473849319536,0.1686945098957831,0.831305490104217,1.5829263682025105,12.290960519482288,,,6.747167945154558,3.3739682199348886,2.9146929542034172,
2012,11500.0,0.0,0.0,28031.0,121641.0,11434.0,56213.0,63602.98516814159,33148.55896707498,28250.0,93637.0,31.313979181662237,19.03679553274892,805.0443696585927,67749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,217319.0,0.31127973163874306,0.688720268361257,0.18159939996042684,0.8184006000395732,1.6449186065896926,12.289121599145577,,,6.690897393487959,3.444064617063864,2.9463737133474512,
2013,11500.0,0.0,0.0,28926.0,122219.0,14329.0,53982.0,61697.86975546976,32705.97628035804,31080.0,93509.0,30.991788590310207,18.12476351174821,765.3163852917216,71198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,219456.0,0.31127424176144647,0.6887257582385535,0.19710101341498978,0.8028989865850102,1.7099140946154567,12.298907035822593,,,6.640289323872477,3.4337222852135927,2.8972791530279323,
2015,11500.0,0.0,0.0,16605.0,58429.0,7286.0,27835.0,62074.05552463983,39125.90547537733,16173.0,45385.0,33.47029100228951,20.09731714791931,840.4157065537753,37322.0,8.581667,8.0,0.0358719510869565,184.0,,,8.581667,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,110155.0,0.31883255412827377,0.6811674458717262,0.21688529798919703,0.7831147020108029,1.6654108981782532,11.609643743846666,2.1496281836724878,-3.327799595637126,6.7338966581748005,3.5106582096069956,3.000586330928524,
2016,11500.0,0.0,0.0,15340.0,57347.0,7259.0,30399.0,60313.48051307351,35443.243948456504,16216.0,49822.0,31.92691358034789,19.013904844273988,816.416856711528,31133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,110345.0,0.3412750917576691,0.6587249082423309,0.20480311749512892,0.7951968825048711,1.6791350247007593,11.61136710028226,,,6.704925078335867,3.4634493399922226,2.945170545415743,
2017,11500.0,0.0,0.0,14608.0,57833.0,9306.0,29143.0,56060.594160321365,34345.25935445812,16679.0,47464.0,29.038500403854872,18.45471200059985,779.0556296828493,29229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,110890.0,0.34673099467941204,0.653269005320588,0.21565515375597438,0.7843448462440256,1.5735005998961678,11.616293997947261,,,6.658082454980684,3.3686225496375433,2.915319730865741,
2018,11500.0,0.0,0.0,15044.0,57109.0,6360.0,33013.0,70405.62515203113,32898.4470986062,16444.0,46133.0,33.63812642238435,17.914914183657658,857.0152157560008,29246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,111526.0,0.35303875329519574,0.6469612467048043,0.19191937306099027,0.8080806269390097,1.8776604831894603,11.622013026555683,,,6.7534556731146145,3.51566013861866,2.8856335605505046,
2019,11500.0,0.0,0.0,31508.0,108438.0,17168.0,63136.0,62151.08967312699,38723.84631650451,34570.0,91272.0,33.550596556523,20.170602013065142,877.4734182814175,58781.0,,,0.0336486285714285,245.0,7.700688801905979,IDW_k5,7.700688801905979,True,,,,,,,,,,449386.0,31040.0,20221623.0,44691.0,19021.0,109.0,3033.0,13705.0,8558.0,12385.0,55757.0,3933.0,5063.0,72217.0,232.0,18743.0,17507.0,3782.0,55050.0,7225.0,10462.0,11860.0,0.2183868656344434,0.1847409576622324,-84.34279863470621,42.01563388870751,220250.0,0.3646038592508513,0.6353961407491487,0.22100340522133938,0.7789965947786606,1.6633413586164263,12.302518543798426,,-3.3917829794001375,6.777046662324403,3.5130546443780286,3.0042261984748557,13.015637485600138
2020,11500.0,0.0,0.0,31276.0,113671.0,13830.0,57595.0,71006.22362020299,38040.6429078927,33302.0,97115.0,39.20177248321082,21.648392414531,839.7318768936374,62710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,216372.0,0.33010278594272824,0.6698972140572718,0.20846505093080436,0.7915349490691956,1.8108398874411342,12.28475442756437,,,6.733082646709815,3.6687219621826253,3.074931198321188,
2021,11500.0,0.0,0.0,33867.0,109890.0,16931.0,64869.0,76847.47747432934,40418.06666951032,37202.0,93776.0,40.56629325219865,24.912282719616776,915.8322017965324,57444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,225557.0,0.3626577760832074,0.6373422239167926,0.22521136564150082,0.7747886343584992,1.6283651606223692,12.326328177602132,,,6.819833162081914,3.702937506324879,3.2153609637594545,
2022,11500.0,0.0,0.0,32576.0,109054.0,16625.0,66850.0,76975.5236845109,44681.53479091124,35044.0,93214.0,40.20324070528617,25.472209607723197,1024.4670592433977,56040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,225105.0,0.3708269474245352,0.6291730525754647,0.21856911219208813,0.7814308878079118,1.5783177558768404,12.3243222389982,,,6.931927814154127,3.693947606935154,3.2375880385745344,
2023,11500.0,0.0,0.0,36641.0,106230.0,18045.0,66487.0,76752.50377101083,43801.96527395709,38849.0,92697.0,40.94548585426032,25.211589971739144,1085.4396462390566,55970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.34279863470621,42.01563388870751,227403.0,0.3717277256676473,0.6282722743323527,0.2404805565449884,0.7595194434550115,1.6240739239436321,12.334479052823689,,,6.989740387808592,3.712241568673495,3.2273038083002734,
1980,11600.0,0.0,0.0,199160.0,1993960.0,22800.0,648260.0,24047.59277290923,16076.28285867265,184860.0,1568840.0,12.70698209529404,9.030570486438034,287.46721514879647,1047740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.2562040354457,42.86650681872744,2864180.0,0.23429393404045834,0.7657060659595416,0.07749512949605122,0.9225048705039488,1.4071073487967545,14.867792654249758,,,5.661108819469948,2.5421516136786755,2.200615542226019,
1990,11600.0,0.0,0.0,513674.0,1816100.0,76564.0,697949.0,40549.20532354441,24205.246227729363,488171.0,1495916.0,19.858287572863908,13.048716643582017,499.1630015410756,1265350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.2562040354457,42.86650681872744,3104287.0,0.24949787181404295,0.7505021281859571,0.190136414577647,0.809863585422353,1.521857521722733,14.948294617351166,,,6.212932698805875,2.9886214299681195,2.5686897874448933,
